band,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32
47,0.8827273710847177,0.9157201158995348,0.32778723876026983,0.21007841146136552,0.2229718909388163,0.3481701500492058,0.051285913762668334,0.5419039490424141,0.9694485365133134,0.012282778286899387,0.36067642884973583,0.09238017828965295,0.9714771032314369,0.8443248786880921,0.7388064334372998,0.32597595155164283,0.32499823023428054,0.31639915156001297,0.4197907925152108,0.41480444769568237,0.1263559645446133,0.0160767195468966,0.5076279048525079,0.0844261429674319,0.09781413734328426,0.7240795870237485,0.6284533947186922,0.7161839639352571,0.5763392885648314,0.25202204981557375,0.6626554714935102,0.4669683483531697
48,0.4400387105558722,0.09186437364908862,0.32592402632522066,0.43485571228970454,0.43468884011485487,0.20303817362329524,0.38455178023366743,0.6729764261065264,0.7877923377585325,0.4250108922075879,0.08660953034189822,0.005503534277390587,0.9058551180360945,0.17601527036062614,0.8642629261808272,0.9035717413841904,0.7124872868204379,0.1948713695406432,0.7278817751956508,0.737820974801215,0.5456523832322627,0.20132087636560558,0.15100131292449737,0.6697632003158306,0.0005614043275424807,0.6086661470042581,0.3793414756489347,0.13071998168503507,0.1374725794723931,0.5510997073202526,0.715537050919319,0.21061153093251495
49,0.6326887324526389,0.7950392840767572,0.44762349157502535,0.5307781817840254,0.461067722844248,0.22210264690969128,0.9242975089816308,0.09741735541048302,0.6385927110722652,0.7547735523212276,0.6879605581654318,0.6142898327649844,0.3319554267684661,0.3443075616579344,0.48504385474668377,0.1781934781384159,0.07672500518640213,0.9163194329841978,0.6106679512574319,0.5768220328621114,0.547304730142628,0.6427068273206521,0.9876458085089318,0.13029144141959648,0.581443205568727,0.330751516025786,0.5787280629220343,0.4120869589617494,0.026069944065869932,0.0849154281325335,0.6013948804687098,0.39404115416342234
50,0.3411114688294272,0.7153769476866589,0.9923284491135097,0.39264029097236386,0.1869379901843643,0.9591055435660873,0.673900924040076,0.21507119561651833,0.8755154703735077,0.8320946753644645,0.45665569986001286,0.5449065446881132,0.9488075715980625,0.07892435489080174,0.9840288708000801,0.9414816511896048,0.4668221570534862,0.3750628934180299,0.85921751461112,0.5940932591059874,0.7867114871126608,0.8101533203260983,0.5064673319292425,0.6945826069155285,0.08984042282874305,0.30032790734522463,0.5094530005271792,0.5520088650366005,0.6527068769673905,0.5248320750395178,0.9681288582695216,0.8648765060821256
51,0.1698649114985853,0.94477128470154,0.14126428567111582,0.5340870433931488,0.03220003970156449,0.5259936570835662,0.39230882587611715,0.6706596912003596,0.5650647297171336,0.3323195660927428,0.7711827108024776,0.5805154786236313,0.42352912892226047,0.945800366350825,0.1693823225031279,0.44691474716171997,0.39061373218272777,0.4916833277178737,0.04607755585179685,0.3084719245986697,0.7056700231036502,0.9795401235804782,0.14570174577373196,0.6109262941305382,0.18938446317769464,0.3593621030798805,0.007915781555607126,0.2786056295795656,0.5335823812106533,0.3636112617085301,0.7971066958836815,0.5481888018410603
52,0.6554134039136904,0.25884792957790914,0.5351234543666098,0.10613697312917991,0.6006634541542587,0.317536487771652,0.9722388149974563,0.9732216099397459,0.5056036069117169,0.515844115871031,0.8292544758753214,0.5391023206747697,0.7771749592659043,0.9874578861443245,0.7932052910734687,0.36014309010530476,0.453021425395146,0.3361809586126975,0.4247518371238178,0.1853459316769197,0.8321416896885544,0.4596232368755673,0.49025802488318293,0.6666082114116925,0.9096090819210301,0.7365199956133082,0.40572728530974433,0.7775593309137523,0.6441610215400458,0.289449522213553,0.8447807440104648,0.5728280155971339
53,0.21260100951452476,0.2714557244221557,0.25616272380204286,0.5958891827353415,0.1283796716064256,0.9879861593412006,0.08235130901769616,0.9687671900187271,0.35517983854794344,0.8863117414389974,0.6490058935869571,0.6094121782767096,0.35439405298599436,0.10109727403134672,0.44608641794455517,0.6092604779935822,0.10066805571168158,0.7399366051342876,0.14862350544904668,0.5819577793819708,0.6087277603062442,0.0891665864052208,0.0844720393714713,0.8364126331176407,0.2652704895743202,0.8732398256028161,0.43343201739980586,0.2584530977483527,0.21858001301630448,0.6980881478753098,0.3124258763168275,0.7854822662221277
54,0.7483873408343897,0.279263111714831,0.659237790305686,0.01923291332306576,0.6627570738278661,0.42799703350503027,0.3963164853236699,0.946719074634391,0.7582906032523428,0.9718739649989022,0.5688099040938164,0.2666169616737494,0.14311332100851237,0.8552563482601331,0.6987700572473582,0.32526345094967934,0.47481058739167303,0.7749844627084888,0.40540023958904947,0.18056356719786626,0.42459107342939617,0.6529538934377404,0.9102223494603172,0.9462145926230137,0.7933748819011354,0.5970951275751527,0.7379430134688553,0.7258734788979385,0.5905568384863471,0.7123850173908584,0.06210735453207117,0.9075301067385215
55,0.28424405093454075,0.8106747005362445,0.9332286209159284,0.6787533528954761,0.5819599519108205,0.43313837003076294,0.05975066852572686,0.7095258770271891,0.40784524922961085,0.5082628142687146,0.9759068165227238,0.20257374718652044,0.09611433047713647,0.2579826878475915,0.25383430357920655,0.33564027198481117,0.3848907859080326,0.06859293905697683,0.011999091302437037,0.3561065574075578,0.9262025816439633,0.8918105467532771,0.5352487831960965,0.6179490820570857,0.27773003396524854,0.12268046211357841,0.6180691104737156,0.5452310767814719,0.5155883476944864,0.17673667715085573,0.5685223091064705,0.5223063419017473
56,0.9488726858496394,0.9227813309492536,0.4104072349687258,0.7389324014661235,0.42053684578367356,0.09064257602689285,0.5501211022446034,0.1707383618390298,0.026374418696994195,0.16287305970966015,0.7424180978024045,0.6177381560794181,0.6717142794387387,0.6765254252574548,0.8849750198297287,0.38515214793365793,0.5580410412465393,0.49780431578203377,0.5985791967493698,0.17526174359673263,0.981906519807602,0.4123647566960117,0.8293034513574348,0.5030693870656091,0.5892094426088224,0.6095944029297702,0.844353149202322,0.6747959495520015,0.7486906800338545,0.5505611603384462,0.3724738711381318,0.44141033672371555
57,0.558896381505068,0.6761824833878644,0.15006484445709933,0.3934828415872068,0.18525776735621724,0.7763313085046579,0.35697549474330026,0.9421017194047395,0.31623992178811544,0.8604905882551047,0.5990369225399228,0.5164352047064922,0.08947106049815523,0.1370464983377352,0.9545741973896164,0.7457267923124393,0.3658395847095619,0.05196530427107071,0.37005609486370017,0.39167628977584,0.04797433002533524,0.626474531889015,0.9745179340923212,0.25588097468948034,0.9431239018954699,0.6585795248986187,0.3561842018427134,0.1411824073956972,0.33469384667358104,0.8126523550340619,0.4681102139416813,0.30156001631338936
58,0.6238075093323755,0.9406352742598374,0.943470166344838,0.04118342450045065,0.5053643752017507,0.9034903801582496,0.337405308066573,0.04541992754748991,0.7595020743626467,0.950825924086553,0.053778962566185085,0.13340894897832878,0.5255730549167115,0.3412743080010925,0.2040185343674602,0.4730156660582553,0.07464124666846939,0.1359245315343537,0.3424240982820107,0.8277548803840825,0.3287575003641653,0.6465492478293762,0.8803351677920019,0.6552208672632562,0.5176328118483157,0.6317815567103888,0.799227953717348,0.1670084348871833,0.4442749579395948,0.6960634268649688,0.5465697550284635,0.8332898039772864
59,0.21475779621481927,0.5093074690927134,0.19860349011727174,0.7495862888717746,0.407240684879154,0.3619739121209483,0.7642348096802417,0.2878894519756451,0.3201299884279587,0.6012901606842749,0.5276967045431374,0.010100081266387728,0.7562548165092616,0.013758847150219022,0.2362771163901093,0.08917209160842277,0.03140960051085917,0.20093725886366798,0.05877419572125986,0.03499779277060211,0.048130205590546815,0.3769087441437189,0.5370111111567787,0.9506214677436847,0.1905234915547983,0.42748004272445006,0.2452250655495044,0.983057533008411,0.9776538089832619,0.6958249682529599,0.15772775686090446,0.2549558415682057
60,0.3555262357262894,0.6561621057619149,0.6687008792793304,0.6499952794496872,0.46022899444430676,0.1141829698090655,0.5184693571993343,0.7161785967414871,0.4793707369246608,0.39774403697140415,0.12710223260735565,0.7665354282958783,0.8372487070008122,0.8763577204788726,0.8597232402250472,0.2877457633568459,0.15644927925836205,0.24231813213547304,0.5695786829117302,0.9296408899890717,0.16586286351173074,0.22605952809058394,0.04670946209978266,0.045172256509581676,0.06273561636789393,0.6314896544578358,0.46059092890543096,0.33878386259582927,0.45652295201989646,0.6469072626773021,0.551102780929381,0.9435559201240982
61,0.1652830689296758,0.4932898643954503,0.542810713286051,0.739270016855264,0.09859594314392028,0.8610245353056744,0.09443849879498756,0.9052183817279573,0.4018835876304353,0.7270814975369083,0.2898902123812128,0.4890104497696962,0.4626400720707218,0.6136670838610554,0.4882625013950157,0.5064005348042173,0.700153682935914,0.9183340519531679,0.33474764281248837,0.6851647082007889,0.10854037223947666,0.35379774944953846,0.5168878614138089,0.549449713281872,0.3385591783436227,0.9123085715402803,0.09314992720799853,0.36812790297243503,0.037486242744103504,0.41705641343201494,0.5743680500687313,0.5726987418059064
62,0.7242476138435704,0.3397081302795799,0.27971135255410695,0.6650987193454582,0.7485484512454949,0.7465495693264033,0.6940682153799749,0.6546256045343266,0.2847069226132751,0.2158368399670969,0.5784143757472747,0.14267400411747966,0.6717367143985917,0.7451604495217113,0.8880235136692798,0.45072617508456403,0.4191945044346955,0.030435576374408524,0.7103746811308492,0.867333557419773,0.13120578614380474,0.6759538574196218,0.5469580688064352,0.22595023261935498,0.48475644365019643,0.2630018670393709,0.3675146668765097,0.7505924257842729,0.9818001291596017,0.5134704630143386,0.5310404744408561,0.25182360076305965
63,0.3114048369527459,0.6265945737233456,0.3332127407589285,0.7179400509032452,0.703299853771866,0.7105914833316571,0.2723267369100376,0.34038888991147453,0.05954269833265102,0.9153440273394728,0.7608128001690811,0.7940672325623331,0.5465920292055777,0.4108147977562526,0.27885044901744804,0.17271549335743974,0.30312541916753677,0.40377752854394766,0.4387262956410374,0.7387835565699745,0.43580144986666736,0.7204271966573572,0.7977866429452038,0.8374836335152475,0.7326289070146845,0.8202702680156269,0.9627700716011909,0.6535906363407363,0.9409362638184974,0.909312059543326,0.2653004521718275,0.041720573408865924
64,0.11219293853338563,0.21176476562856028,0.6696312661352344,0.5626233126540359,0.6344145910467099,0.0006167030252967054,0.3110486725663878,0.4426549843151292,0.9000635160377756,0.8259311656298288,0.23691322733511988,0.0659629041008194,0.9115697761038483,0.22909554617813588,0.6213487485155278,0.6315232625325873,0.7846571157354093,0.41966593302730604,0.6021106031045522,0.06732838563985255,0.8102820420144239,0.12461038635398758,0.07644691149756233,0.6176646490415864,0.5532870551146758,0.42530360277265544,0.2740446795526891,0.4495656615013607,0.16730925179058675,0.07567526614373421,0.0445017024899933,0.34508334212556924
65,0.11400789041081427,0.48642145502110323,0.5650135714993682,0.5320881354537793,0.12827225233217598,0.9942082827551746,0.08727030534180225,0.4127552143182305,0.24328985767429123,0.4017867331719541,0.18277751569077838,0.7434321578511756,0.37568522330380305,0.42908455061336825,0.5027593962390552,0.869418440279655,0.1700588929398782,0.3735016603619511,0.8180957950936957,0.3512515008445263,0.9334278292505614,0.31977212084745144,0.6386213357380627,0.6495406398951395,0.10955049720838161,0.9858254365620279,0.15147506688175694,0.6184285448540866,0.7416518889059441,0.3799614119439161,0.6636805421233022,0.9219786063118091
66,0.9791253672478619,0.25585677984240074,0.22322584509562915,0.7470006585636186,0.20931884560470038,0.9545514853844119,0.7868413327609219,0.6659042952139385,0.698996311190104,0.608203110199067,0.5242309870535904,0.10192200592189293,0.6513284284789546,0.10988334380758169,0.36627648819932157,0.12105670738469732,0.7887916221676455,0.7190701046139784,0.5574903930140795,0.08807508946912179,0.17529999458679812,0.9452353922513173,0.05352941523603405,0.1607739008732123,0.6685723904615315,0.020715767576215627,0.7673742213589773,0.36591366330481156,0.7373133068423932,0.45361379177357497,0.770388718171175,0.6164149356365568
67,0.6279324717489763,0.6098427793781691,0.4757804577885788,0.14897489769604477,0.7885743452633696,0.6912054279550747,0.46402417511216243,0.4805834370701595,0.01898376239641464,0.43906897382468946,0.6620255448586543,0.8704884830066487,0.9603246044026762,0.1981426354757042,0.7392294849197188,0.9773479886408243,0.677748907186986,0.2531700589750683,0.9438655261909944,0.372836920165745,0.6654576691262184,0.7661101429523862,0.4628227519936954,0.8612731288448011,0.6550876994500812,0.2575527031965379,0.5796615648063261,0.22855222061877378,0.35805735837907926,0.639269271049144,0.7391735216607175,0.9458756945657463
68,0.10343983929492007,0.13715575083795906,0.0039013720344733827,0.22430450152316028,0.48820648248463816,0.28768706012021583,0.637304971665149,0.3699360750856595,0.3401568100063995,0.30792503801178617,0.995540691556967,0.5440478819672615,0.5332817927296492,0.09686165248655065,0.028025831759507902,0.6583376001811373,0.3912201495399842,0.35156722088561965,0.36996847767731444,0.7893142459078557,0.6670884139039598,0.16742191915128557,0.30432271663304067,0.34613411123127213,0.1858224788523115,0.7225990546825855,0.13893133882791142,0.9606854950008192,0.7960797730190491,0.31504911378380474,0.086841001691781,0.8389146735333193
69,0.30506621243226983,0.1451314584483855,0.5262880527549647,0.30779608409781256,0.3059735360047571,0.3640995636294342,0.10396549629168861,0.9321948417058608,0.44790458721448656,0.1757489919423909,0.2550102035062658,0.6242110795806759,0.6687414863525193,0.8052938785337526,0.0008841247482266335,0.8940924008175337,0.27930627698987676,0.8203522916673454,0.976249542407546,0.05238410965839091,0.13375253774099927,0.26873535062414566,0.7260650041430928,0.9109495235020811,0.19659250615841228,0.9499471415465426,0.48371392673709257,0.05228308845062979,0.15574415171618217,0.776620450202029,0.6507862088160269,0.4938477164169338
70,0.669706273054202,0.9216290526727945,0.038278370716209986,0.676630842529199,0.6770142874134244,0.9455064318592263,0.7291030849850354,0.26086239289621616,0.33220590418296325,0.02222142018132922,0.9277241891257191,0.15989685668487086,0.5339846605477669,0.7911749935558317,0.9267898733932172,0.8838142599062637,0.9743913436256912,0.24958049688876105,0.20577193596892007,0.030405992744741317,0.539634481282588,0.5545107301996981,0.5214878005378072,0.16833040076096994,0.23062036924236728,0.283632172877761,0.351319060989697,0.6266794370621748,0.6382764923418935,0.5917993400020348,0.8331485904418584,0.20116559233392373
71,0.848140891033243,0.5438753682482358,0.7329308781776064,0.6213107416799092,0.9724961555170134,0.912525494702763,0.8708800653210101,0.5649118487980774,0.6008798185164876,0.8949463894403964,0.8067250561301526,0.9591177434697762,0.5400636061132404,0.4382593026932943,0.19006666409042183,0.016416083955844374,0.4008214732896328,0.04583244407237885,0.45287879285180443,0.7668048859116937,0.2829459456058212,0.10342220334426544,0.7464876377298594,0.5392866439134121,0.5809063576092626,0.957361489557777,0.7269243455395897,0.19131768227301937,0.8742758043463736,0.7293828075799029,0.9677094377994049,0.2266710715222543
72,0.5155975815436352,0.451791213941672,0.09935803778998553,0.9367398799782122,0.5412959479956769,0.9655932945798076,0.577427823202612,0.732326833985323,0.817624276508785,0.9744193492486729,0.07500112508503176,0.9867614001054513,0.6952489899445253,0.5686494610403858,0.7400570101601155,0.44665110011288867,0.42282028777330327,0.4698334851648138,0.3336606680616945,0.1761626505402093,0.5905961301979145,0.6693117457307223,0.27649856887983526,0.8930951614444148,0.3956124686990369,0.6585486548170925,0.7986045413221444,0.8634154247521448,0.498044274799714,0.12403309056066347,0.2234152431936517,0.24899080473918045
